,FIELD_ID,DATE_COLLECT,UPPPER,LOWER,TOP_CM,Depth,UNIT,LOCATE_DESC,HORIZON,DATUM,LATITUDE,LONGITUDE,SAMPLE_SOURCE,As_ppm,As_ppm_AM,Cr_ppm,Cr_ppm_AM,Hg_ppm,Hg_ppm_AM,Ni_ppm,Ni_ppm_AM,Pb_ppm,Pb_ppm_AM
868,07PB011STO,7/1/07,12,30,12,mid,cm,NA,NA,WGS84,59.91867,-155.44928,glacial debris/deposit,11.1,AA_HG_ST,50,AES_ST,0.04,AA_CV,19,AES_ST,11.7,MS_HF
869,07PB012STO,7/1/07,12,30,12,mid,cm,NA,NA,WGS84,59.88075,-155.38842,glacial debris/deposit,7.8,AA_HG_ST,30,AES_ST,0.04,AA_CV,11,AES_ST,10.4,MS_HF
871,07PB016STO,7/2/07,12,30,12,mid,cm,NA,NA,WGS84,59.84097,-155.26194,glacial debris/deposit,9,AA_HG_ST,30,AES_ST,0.05,AA_CV,8,AES_ST,13.4,MS_HF
873,07PB017STO,7/2/07,12,30,12,mid,cm,NA,NA,WGS84,59.85836,-155.33561,glacial debris/deposit,26.7,AA_HG_ST,30,AES_ST,0.05,AA_CV,16,AES_ST,17.1,MS_HF
876,07PB021STO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.28339,glacial debris/deposit,7.6,AA_HG_ST,50,AES_ST,0.06,AA_CV,9,AES_ST,11,MS_HF
877,07PB022STO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.28453,glacial debris/deposit,8.4,AA_HG_ST,40,AES_ST,0.04,AA_CV,6,AES_ST,11,MS_HF
879,07PB024STO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.89789,-155.28678,glacial debris/deposit,11,AA_HG_ST,70,AES_ST,0.07,AA_CV,25,AES_ST,13.2,MS_HF
882,07PB030STO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.29019,glacial debris/deposit,13.2,AA_HG_ST,60,AES_ST,0.33,AA_CV,18,AES_ST,12.2,MS_HF
884,07PB033STO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.29258,glacial debris/deposit,12.1,AA_HG_ST,70,AES_ST,0.14,AA_CV,17,AES_ST,14.2,MS_HF
887,07PB037STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.8978,-155.29494,glacial debris/deposit,10.4,AA_HG_ST,40,AES_ST,0.05,AA_CV,13,AES_ST,11.9,MS_HF
888,07PB038STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.89789,-155.29597,glacial debris/deposit,5.8,AA_HG_ST,30,AES_ST,0.06,AA_CV,9.7,AES_HF,9.6,MS_HF
889,07PB039STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.89783,-155.29731,glacial debris/deposit,19.2,AA_HG_ST,70,AES_ST,0.08,AA_CV,23,AES_ST,14.6,MS_HF
891,07PB041STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.29956,glacial debris/deposit,46,AA_HG_ST,60,AES_ST,0.19,AA_CV,20,AES_ST,24.5,MS_HF
893,07PB044STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.30214,glacial debris/deposit,7.8,AA_HG_ST,40,AES_ST,0.04,AA_CV,9,AES_ST,10.4,MS_HF
894,07PB045STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.30306,glacial debris/deposit,13.7,AA_HG_ST,70,AES_ST,0.1,AA_CV,17,AES_ST,12.3,MS_HF
897,07PB048STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.30656,glacial debris/deposit,7.9,AA_HG_ST,30,AES_ST,0.08,AA_CV,8,AES_ST,10.9,MS_HF
899,07PB051STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.30892,glacial debris/deposit,26.8,AA_HG_ST,70,AES_ST,0.07,AA_CV,22,AES_ST,19.7,MS_HF
904,07PB058STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89789,-155.31356,glacial debris/deposit,8.5,AA_HG_ST,40,AES_ST,0.08,AA_CV,10,AES_ST,10.6,MS_HF
906,07PB061STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.31589,glacial debris/deposit,15.1,AA_HG_ST,60,AES_ST,0.07,AA_CV,19,AES_ST,13.7,MS_HF
907,07PB066STO,7/6/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.28214,glacial debris/deposit,33.9,AA_HG_ST,80,AES_ST,0.07,AA_CV,29,AES_ST,15.2,MS_HF
908,07PB067STO,7/6/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.28114,glacial debris/deposit,22.7,AA_HG_ST,70,AES_ST,0.05,AA_CV,23,AES_ST,14.5,MS_HF
909,07PB069STO,7/6/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.27756,glacial debris/deposit,10.1,AA_HG_ST,40,AES_ST,0.09,AA_CV,13,AES_ST,10.3,MS_HF
910,07PB071STO,7/6/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.27622,glacial debris/deposit,9.7,AA_HG_ST,70,AES_ST,0.12,AA_CV,21,AES_ST,12.5,MS_HF
911,07PB073STO,7/6/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.27514,glacial debris/deposit,8.9,AA_HG_ST,60,AES_ST,0.09,AA_CV,20,AES_ST,12.4,MS_HF
912,07PB074STO,7/6/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.274,glacial debris/deposit,12,AA_HG_ST,60,AES_ST,0.29,AA_CV,16,AES_ST,13,MS_HF
913,07PB075STO,7/6/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.27297,glacial debris/deposit,8.3,AA_HG_ST,70,AES_ST,0.14,AA_CV,23,AES_ST,14.1,MS_HF
914,07PB077STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.27164,glacial debris/deposit,11.4,AA_HG_ST,80,AES_ST,0.1,AA_CV,20,AES_ST,15.4,MS_HF
915,07PB078STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.2705,glacial debris/deposit,9.7,AA_HG_ST,70,AES_ST,0.1,AA_CV,17,AES_ST,14.6,MS_HF
916,07PB079STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.26936,glacial debris/deposit,13.8,AA_HG_ST,60,AES_ST,0.11,AA_CV,28,AES_ST,13.6,MS_HF
917,07PB080STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.26831,glacial debris/deposit,11.6,AA_HG_ST,60,AES_ST,0.07,AA_CV,16,AES_ST,17.4,MS_HF
918,07PB081STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.26703,glacial debris/deposit,10.7,AA_HG_ST,50,AES_ST,0.1,AA_CV,19,AES_ST,13.1,MS_HF
919,07PB083STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89817,-155.26606,glacial debris/deposit,13.6,AA_HG_ST,60,AES_ST,0.08,AA_CV,16,AES_ST,14,MS_HF
920,07PB084STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89808,-155.26472,glacial debris/deposit,7.2,AA_HG_ST,40,AES_ST,0.05,AA_CV,14,AES_ST,11,MS_HF
921,07PB085STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.8978,-155.26372,glacial debris/deposit,4,AA_HG_ST,30,AES_ST,0.07,AA_CV,7,AES_ST,14.6,MS_HF
922,07PB086STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.26236,glacial debris/deposit,8.3,AA_HG_ST,60,AES_ST,0.2,AA_CV,19,AES_ST,17.2,MS_HF
923,07PB087STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.26128,glacial debris/deposit,4.5,AA_HG_ST,60,AES_ST,0.12,AA_CV,21,AES_ST,15.5,MS_HF
924,07PB089STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89933,-155.26011,glacial debris/deposit,3.6,AA_HG_ST,80,AES_ST,0.19,AA_CV,18,AES_ST,16.1,MS_HF
925,07PB090STO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.25889,glacial debris/deposit,4.3,AA_HG_ST,60,AES_ST,0.1,AA_CV,21,AES_ST,16.5,MS_HF
926,07PB090DSTO,7/7/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.25889,glacial debris/deposit,4.4,AA_HG_ST,60,AES_ST,0.08,AA_CV,20,AES_ST,17.5,MS_HF
927,07PB096STO,7/8/07,12,30,12,mid,cm,NA,NA,WGS84,59.8978,-155.25272,glacial debris/deposit,10.6,AA_HG_ST,50,AES_ST,0.08,AA_CV,13,AES_ST,13.5,MS_HF
928,07PB097STO,7/9/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.25206,glacial debris/deposit,15.3,AA_HG_ST,50,AES_ST,0.32,AA_CV,11,AES_ST,11.7,MS_HF
929,07PB099STO,7/9/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.24819,glacial debris/deposit,14.1,AA_HG_ST,80,AES_ST,0.06,AA_CV,33,AES_ST,10.9,MS_HF
930,07PB102STO,7/9/07,12,30,12,mid,cm,NA,NA,WGS84,59.89608,-155.24247,glacial debris/deposit,7.5,AA_HG_ST,40,AES_ST,0.05,AA_CV,10,AES_ST,11.7,MS_HF
931,07PB103STO,7/9/07,12,30,12,mid,cm,NA,NA,WGS84,59.895,-155.24147,glacial debris/deposit,5.2,AA_HG_ST,30,AES_ST,0.08,AA_CV,8,AES_ST,9.7,MS_HF
932,07PB104STO,7/9/07,12,30,12,mid,cm,NA,NA,WGS84,59.89419,-155.23983,glacial debris/deposit,8.7,AA_HG_ST,40,AES_ST,0.06,AA_CV,10,AES_ST,13,MS_HF
933,07PB105STO,7/9/07,12,30,12,mid,cm,NA,NA,WGS84,59.88744,-155.23014,glacial debris/deposit,7.9,AA_HG_ST,40,AES_ST,0.06,AA_CV,11,AES_ST,13.6,MS_HF
934,07PB107STO,7/9/07,12,30,12,mid,cm,NA,NA,WGS84,59.88967,-155.23317,glacial debris/deposit,11.4,AA_HG_ST,70,AES_ST,0.13,AA_CV,15,AES_ST,15.3,MS_HF
935,07PB108STO,7/10/07,12,30,12,mid,cm,NA,NA,WGS84,59.892,-155.23661,glacial debris/deposit,13.4,AA_HG_ST,60,AES_ST,0.16,AA_CV,21,AES_ST,14.1,MS_HF
936,07PB109STO,7/10/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.31711,glacial debris/deposit,19.3,AA_HG_ST,70,AES_ST,0.09,AA_CV,21,AES_ST,15.1,MS_HF
937,07PB109DSTO,7/10/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.31711,glacial debris/deposit,25.3,AA_HG_ST,70,AES_ST,0.09,AA_CV,18,AES_ST,17.9,MS_HF
938,07PB110STO,7/10/07,12,30,12,mid,cm,NA,NA,WGS84,59.89789,-155.31839,glacial debris/deposit,39.9,AA_HG_ST,60,AES_ST,0.1,AA_CV,17,AES_ST,16.8,MS_HF
939,07PB111STO,7/10/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.31933,glacial debris/deposit,26.7,AA_HG_ST,60,AES_ST,0.08,AA_CV,17,AES_ST,16.5,MS_HF
940,07PB112STO,7/10/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.3205,glacial debris/deposit,25.7,AA_HG_ST,70,AES_ST,0.08,AA_CV,19,AES_ST,17.1,MS_HF
941,07PB115STO,7/10/07,12,30,12,mid,cm,NA,NA,WGS84,59.89783,-153.32631,glacial debris/deposit,14.9,AA_HG_ST,70,AES_ST,0.61,AA_CV,21,AES_ST,13.8,MS_HF
942,07PB117STO,7/11/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.32942,glacial debris/deposit,11.9,AA_HG_ST,70,AES_ST,0.04,AA_CV,23,AES_ST,13.9,MS_HF
943,07PB118STO,7/11/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.33228,glacial debris/deposit,9.7,AA_HG_ST,60,AES_ST,0.05,AA_CV,21,AES_ST,13.7,MS_HF
944,07PB119STO,7/11/07,12,30,12,mid,cm,NA,NA,WGS84,59.89789,-155.33514,glacial debris/deposit,22.2,AA_HG_ST,70,AES_ST,0.05,AA_CV,24,AES_ST,7.1,MS_HF
945,07PB120STO,7/11/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.34083,glacial debris/deposit,13.1,AA_HG_ST,70,AES_ST,0.06,AA_CV,16,AES_ST,15.3,MS_HF
946,07PB122STO,7/11/07,12,30,12,mid,cm,NA,NA,WGS84,59.89828,-155.352,glacial debris/deposit,11.9,AA_HG_ST,40,AES_ST,0.06,AA_CV,17,AES_ST,11.8,MS_HF
947,07PB124STO,7/11/07,12,30,12,mid,cm,NA,NA,WGS84,59.89761,-155.35772,glacial debris/deposit,8.3,AA_HG_ST,50,AES_ST,0.02,AA_CV,10,AES_ST,11.6,MS_HF
895,07PB046STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.30414,glacial debris/deposit,20.9,AA_HG_ST,70,AES_ST,0.08,AA_CV,22,AES_ST,16.9,MS_HF
880,07PB027STO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.28792,glacial debris/deposit,10.9,AA_HG_ST,50,AES_ST,0.06,AA_CV,18,AES_ST,11.4,MS_HF
905,07PB060STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.31475,glacial debris/deposit,13.4,AA_HG_ST,60,AES_ST,0.06,AA_CV,19,AES_ST,16.7,MS_HF
867,07PB009STO,6/30/07,12,30,12,mid,cm,NA,NA,WGS84,59.88936,-155.35417,glacial debris/deposit,12.5,AA_HG_ST,50,AES_ST,0.04,AA_CV,14,AES_ST,19.5,MS_HF
875,07PB020STO,7/2/07,12,30,12,mid,cm,NA,NA,WGS84,59.92086,-155.27692,glacial debris/deposit,13,AA_HG_ST,70,AES_ST,0.06,AA_CV,28,AES_ST,14.7,MS_HF
881,07PB029STO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.89808,-155.28908,glacial debris/deposit,11.5,AA_HG_ST,60,AES_ST,0.1,AA_CV,17,AES_ST,12.8,MS_HF
883,07PB031STO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.898,-155.29147,glacial debris/deposit,8,AA_HG_ST,40,AES_ST,0.09,AA_CV,11,AES_ST,10.8,MS_HF
885,07PB033DSTO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.29258,glacial debris/deposit,12,AA_HG_ST,60,AES_ST,0.07,AA_CV,20,AES_ST,14.9,MS_HF
886,07PB036STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.89797,-155.29375,glacial debris/deposit,11.5,AA_HG_ST,70,AES_ST,0.09,AA_CV,21,AES_ST,13.3,MS_HF
902,07PB057STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.31244,glacial debris/deposit,32.6,AA_HG_ST,60,AES_ST,0.1,AA_CV,17,AES_ST,17.8,MS_HF
874,07PB018STO,7/2/07,12,30,12,mid,cm,NA,NA,WGS84,59.7985,-155.24564,glacial debris/deposit,15.1,AA_HG_ST,40,AES_ST,0.03,AA_CV,11,AES_ST,14.4,MS_HF
892,07PB042STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.30094,glacial debris/deposit,5.4,AA_HG_ST,20,AES_ST,0.08,AA_CV,7,AES_ST,7.4,MS_HF
898,07PB050STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.30767,glacial debris/deposit,8.9,AA_HG_ST,40,AES_ST,0.05,AA_CV,10,AES_ST,11,MS_HF
900,07PB052STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.31,glacial debris/deposit,21.1,AA_HG_ST,70,AES_ST,0.04,AA_CV,19,AES_ST,17,MS_HF
901,07PB055STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89783,-155.31131,glacial debris/deposit,24.5,AA_HG_ST,60,AES_ST,0.11,AA_CV,17,AES_ST,17.2,MS_HF
903,07PB057DSTO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.31244,glacial debris/deposit,30.1,AA_HG_ST,70,AES_ST,0.13,AA_CV,23,AES_ST,15.7,MS_HF
870,07PB014STO,7/1/07,12,30,12,mid,cm,NA,NA,WGS84,59.84139,-155.20544,glacial debris/deposit,8.4,AA_HG_ST,50,AES_ST,0.02,AA_CV,9,AES_ST,15.6,MS_HF
878,07PB023STO,7/3/07,12,30,12,mid,cm,NA,NA,WGS84,59.89794,-155.28564,glacial debris/deposit,10.1,AA_HG_ST,40,AES_ST,0.04,AA_CV,10,AES_ST,11.6,MS_HF
890,07PB040STO,7/4/07,12,30,12,mid,cm,NA,NA,WGS84,59.89792,-155.29856,glacial debris/deposit,64.1,AA_HG_ST,70,AES_ST,0.19,AA_CV,22,AES_ST,21.8,MS_HF
896,07PB047STO,7/5/07,12,30,12,mid,cm,NA,NA,WGS84,59.89789,-155.30531,glacial debris/deposit,29.7,AA_HG_ST,60,AES_ST,0.14,AA_CV,17,AES_ST,23,MS_HF
872,07PB016DSTO,7/2/07,12,30,12,mid,cm,NA,NA,WGS84,59.84097,-155.26194,glacial debris/deposit,9.1,AA_HG_ST,30,AES_ST,0.04,AA_CV,8,AES_ST,11.6,MS_HF
180,BID4,7/30/01,5,NA,12.7,mid,in,NA,NA,NA,60.54567,-163.87549,surface,5.2,AA_HG_ST,39,AES_HF,0.06,AA_CV,12,AES_HF,7,AES_HF
186,BIE3,8/1/01,5,6,12.7,mid,in,NA,NA,NA,60.38853,-163.56731,surface,20.8,AA_HG_ST,52,AES_HF,0.13,AA_CV,24,AES_HF,9,AES_HF
160,KBH6,8/3/01,5.5,6,13.97,mid,in,NA,NA,NA,59.99918,-162.84821,surface,13.7,AA_HG_ST,37,AES_HF,0.1,AA_CV,28,AES_HF,9,AES_HF
345,02AK02SC,6/3/02,15,NA,15,mid,cm,NA,well defined,NAD27,64.39444,-144.70833,forest/scattered timberland,12,AA_HG_ST,160,MS_HF,0.05,AA_CV,64,MS_HF,13,MS_HF
348,02AK03SC,6/4/02,15,NA,15,mid,cm,NA,well defined,NAD27,64.35028,-144.93528,forest/scattered timberland,2.6,AA_HG_ST,94,MS_HF,-0.02,AA_CV,56,MS_HF,29,MS_HF
351,02AK04SC,6/4/02,15,NA,15,mid,cm,NA,well defined,NAD27,64.36111,-144.57056,forest/scattered timberland,17,AA_HG_ST,98,MS_HF,0.03,AA_CV,39,MS_HF,17,MS_HF
354,02AK05SC,6/4/02,15,NA,15,mid,cm,NA,well defined,NAD27,64.30833,-144.69389,forest/scattered timberland,14,AA_HG_ST,89,MS_HF,0.02,AA_CV,39,MS_HF,15,MS_HF
357,02AK06SC,6/5/02,15,NA,15,mid,cm,NA,well defined,NAD27,64.42,-144.53611,forest/scattered timberland,280,AA_HG_ST,82,MS_HF,0.03,AA_CV,34,MS_HF,36,MS_HF
360,02AK07SC,6/5/02,15,NA,15,mid,cm,NA,well defined,NAD27,64.49083,-144.64556,forest/scattered timberland,10,AA_HG_ST,44,MS_HF,0.03,AA_CV,20,MS_HF,19,MS_HF
363,02AK08SC,6/5/02,15,NA,15,mid,cm,NA,well defined,NAD27,64.435,-144.65361,forest/scattered timberland,30,AA_HG_ST,100,MS_HF,0.03,AA_CV,51,MS_HF,13,MS_HF
557,03AK14SC,7/20/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.35342,-144.21053,tundra/alpine tundra,28,MS_HF,86.2,MS_HF,0.03,AA_CV,23.6,MS_HF,19.8,MS_HF
556,03AK13SC,7/19/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.38665,-144.23182,tundra/alpine tundra,33,MS_HF,95.9,MS_HF,0.03,AA_CV,36.9,MS_HF,22.8,MS_HF
554,03AK11SC,7/19/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.39777,-144.38553,tundra/alpine tundra,9.6,MS_HF,108,MS_HF,0.02,AA_CV,44.9,MS_HF,16.1,MS_HF
553,03AK10SC,7/19/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.33665,-144.24965,tundra/alpine tundra,29,MS_HF,96.2,MS_HF,0.02,AA_CV,29.4,MS_HF,22.8,MS_HF
552,03AK09SC,7/19/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.34315,-144.25195,tundra/alpine tundra,200,MS_HF,79.1,MS_HF,0.06,AA_CV,27.8,MS_HF,15.6,MS_HF
555,03AK12SC,7/19/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.40048,-144.35812,tundra/alpine tundra,73,MS_HF,102,MS_HF,0.03,AA_CV,50,MS_HF,27.3,MS_HF
559,C03AK19C1,7/20/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.5712,-146.75113,tundra/alpine tundra,13,MS_HF,111,MS_HF,0.03,AA_CV,44.8,MS_HF,15.2,MS_HF
546,03AK01SC,7/14/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.41215,-144.34042,tundra/alpine tundra,18,MS_HF,112,MS_HF,0.05,AA_CV,68,MS_HF,24.8,MS_HF
547,03AK03SC,7/17/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.37413,-144.21433,tundra/alpine tundra,24,MS_HF,100,MS_HF,0.04,AA_CV,41.4,MS_HF,18.6,MS_HF
548,03AK05SC,7/17/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.36482,-144.2372,tundra/alpine tundra,25,MS_HF,102,MS_HF,0.04,AA_CV,31.3,MS_HF,24.2,MS_HF
549,03AK06SC,7/18/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.3563,-144.24728,tundra/alpine tundra,16,MS_HF,97.3,MS_HF,0.02,AA_CV,38.8,MS_HF,16.4,MS_HF
550,03AK07SC,7/18/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.349,-144.26187,tundra/alpine tundra,770,MS_HF,97.5,MS_HF,0.03,AA_CV,39.4,MS_HF,18.1,MS_HF
551,03AK08SC,7/18/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.3465,-144.28728,tundra/alpine tundra,19,MS_HF,104,MS_HF,0.05,AA_CV,28.5,MS_HF,16,MS_HF
558,03AK15SC,7/20/99,15,25,15,mid,cm,NA,poorly defined,NAD27,64.37135,-144.20402,tundra/alpine tundra,20,MS_HF,105,MS_HF,0.03,AA_CV,32.8,MS_HF,21.2,MS_HF
173,UGB3,8/3/01,0.5,1,15.24,mid,ft,NA,NA,NA,57.40479,-157.45968,surface,4.1,AA_HG_ST,13,AES_HF,0.19,AA_CV,3,AES_HF,-4,AES_HF
126,NBE6,NA,6,NA,15.24,mid,in,NA,NA,NA,58.82632,-155.89648,surface,7.4,AA_HG_ST,34,AES_HF,0.04,AA_CV,14,AES_HF,6,AES_HF
1119,1055,8/14/95,6,NA,15.24,mid,in,Traverse 5; +110W,NA,NA,62.0418,-160.99447,tundra/alpine tundra,18,AES_AR,51,AES_AR,0.03,AA_CV,32,AES_AR,26,AES_AR
1122,1059,8/14/95,6,9,15.24,mid,in,Traverse 5; +20W,NA,NA,62.04182,-160.99382,tundra/alpine tundra,34,AES_AR,51,AES_AR,0.13,AA_CV,39,AES_AR,16,AES_AR
1123,1060,8/14/95,6,9,15.24,mid,in,Traverse 5; +00W,NA,NA,62.0418,-160.99347,tundra/alpine tundra,28,AES_AR,58,AES_AR,0.1,AA_CV,41,AES_AR,14,AES_AR
1124,1062,8/14/95,6,12,15.24,mid,in,Traverse 5; +50E,NA,NA,62.04182,-160.99311,tundra/alpine tundra,24,AES_AR,56,AES_AR,0.1,AA_CV,38,AES_AR,18,AES_AR
1125,1063,8/14/95,6,NA,15.24,mid,in,Traverse 5; +25E,NA,NA,62.0418,-160.99329,tundra/alpine tundra,34,AES_AR,37,AES_AR,0.12,AA_CV,26,AES_AR,18,AES_AR
1126,1065,8/15/95,6,NA,15.24,mid,in,Traverse 6; +40N40W,NA,NA,62.03888,-161.01857,tundra/alpine tundra,128,AES_AR,63,AES_AR,0.06,AA_CV,44,AES_AR,62,AES_AR
1143,1107,8/21/95,6,NA,15.24,mid,in,Traverse 8; 00N72E,NA,NA,62.06515,-160.9642,tundra/alpine tundra,64,AES_AR,34,AES_AR,0.24,AA_CV,27,AES_AR,20,AES_AR
196,01AK01SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.3568,-144.6101,forest/scattered timberland,8.2,AA_HG_ST,70,MS_HF,0.02,AA_CV,24,MS_HF,19,MS_HF
197,01AK02SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.3573,-144.6066,forest/scattered timberland,25.9,AA_HG_ST,80,MS_HF,0.04,AA_CV,29,MS_HF,20,MS_HF
198,01AK03SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.3557,-144.6089,forest/scattered timberland,26,AA_HG_ST,68,MS_HF,0.02,AA_CV,22,MS_HF,20,MS_HF
199,01AK04SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.4344,-144.679,forest/scattered timberland,62.3,AA_HG_ST,80,MS_HF,0.02,AA_CV,36,MS_HF,36,MS_HF
200,01AK05SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.4331,-144.6801,forest/scattered timberland,33.1,AA_HG_ST,94,MS_HF,0.02,AA_CV,34,MS_HF,17,MS_HF
201,01AK06SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.4478,-144.698,forest/scattered timberland,30.8,AA_HG_ST,83,MS_HF,0.03,AA_CV,30,MS_HF,23,MS_HF
202,01AK07SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.4828,-144.7464,forest/scattered timberland,41.5,AA_HG_ST,67,MS_HF,0.02,AA_CV,21,MS_HF,18,MS_HF
203,01AK08SC-1,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.423,-144.5669,forest/scattered timberland,50.5,AA_HG_ST,97,MS_HF,-0.02,AA_CV,38,MS_HF,16,MS_HF
204,01AK08SC-2,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.423,-144.5669,forest/scattered timberland,208,AA_HG_ST,93,MS_HF,0.06,AA_CV,39,MS_HF,19,MS_HF
205,01AK10SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.436,-144.5379,forest/scattered timberland,171,AA_HG_ST,90,MS_HF,0.02,AA_CV,55,MS_HF,15,MS_HF
206,01AK11SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.4383,-144.5361,forest/scattered timberland,27.6,AA_HG_ST,130,MS_HF,0.03,AA_CV,32,MS_HF,17,MS_HF
207,01AK12SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.3437,-144.6919,forest/scattered timberland,12,AA_HG_ST,78,MS_HF,0.06,AA_CV,23,MS_HF,19,MS_HF
208,01AK13SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.3424,-144.5252,forest/scattered timberland,8.4,AA_HG_ST,43,MS_HF,-0.02,AA_CV,13,MS_HF,18,MS_HF
209,01AK14SC,7/1/01,20,NA,20,mid,cm,NA,poorly defined,NAD27,64.3304,-144.938,forest/scattered timberland,7.3,AA_HG_ST,84,MS_HF,0.02,AA_CV,29,MS_HF,13,MS_HF
